channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,qualification_profile,combined_rx_shape_degradation_v,candidate,candidate_family,stage,fit_source,use_scope,view_role,dominant_path,delay_estimate_ns,delay_equalized,delay_estimator_source,delay_step_threshold_ns,delay_impulse_peak_ns,delay_group_delay_median_ns,delay_candidate_sources,basis_order,ring_basis_count,reflection_basis_count,dc_gain_to_load,reduced_fit_objective,spice_file,fit_warnings,edge5_fit_rx_active_rmse_v,edge5_fit_rx_active_maxabs_v,edge50_fit_rx_active_rmse_v,edge50_fit_rx_active_maxabs_v,edge500_fit_rx_active_rmse_v,edge500_fit_rx_active_maxabs_v,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,rx_group_delay_rms_ps,rx_group_delay_std_ps,rx_delayeq_group_delay_rms_ps,rx_delayeq_group_delay_std_ps,rx_fit_complex_rms,rx_fit_complex_max,rx_fit_mag_db_rms_above_m40,rx_fit_mag_db_max_above_m40,rx_fit_phase_deg_rms_above_m40,rx_fit_phase_deg_max_above_m40,rx_fit_group_delay_rms_ps,rx_fit_group_delay_max_ps,reflection_fit_complex_rms,reflection_fit_complex_max,reflection_fit_mag_db_rms_above_m40,reflection_fit_mag_db_max_above_m40,reflection_fit_phase_deg_rms_above_m40,reflection_fit_phase_deg_max_above_m40,reflection_fit_group_delay_rms_ps,reflection_fit_group_delay_max_ps,math_pass,math_fail_reasons,ngspice_pass,ngspice_cases,ngspice_cases_passed,max_voltage_shape_score_v,max_rx_voltage_shape_score_v,max_tx_voltage_shape_score_v,threshold_delay_confidence_low_cases,rx_threshold_delay_confidence_low_cases,tx_threshold_delay_confidence_low_cases,threshold_delay_confidence_low_reasons,ngspice_fail_reasons,trust_class,trust_fail_reasons,trust_warn_reasons,rx_voltage_shape_class,rx_voltage_shape_fail_reasons,rx_voltage_shape_warn_reasons,rx_timing_class,rx_timing_fail_reasons,rx_timing_warn_reasons,rx_trust_class,rx_fail_reasons,rx_warn_reasons,rx_ready_status_candidate,reflection_trust_class,reflection_fail_reasons,reflection_warn_reasons,full_model_trust_class,full_model_fail_reasons,full_model_warn_reasons,independent_score,rx_independent_score,reflection_independent_score,full_model_independent_score,selected,rx_selected,reflection_selected,full_model_selected,fit_error
Ch9_33_8F_f3_b9d9e2c5,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f3.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.620129154996513,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,reduced_4p_rx_delayeq_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,9.471352501432788,True,median_step_impulse_group_delay,6.4827050028655755,12.46,,step_threshold:6.48270500287;impulse_peak:12.46,8,15,0,-4.259817668350019e-05,4.716877158622682e-06,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f3_b9d9e2c5/models/reduced_4p_rx_delayeq_rc_ring/Ch9_33_8F_f3_b9d9e2c5_reduced_4p_rx_delayeq_rc_ring.sp,,3.4804552915686646e-05,0.0006081203306544982,3.255175813022695e-05,0.0005128837125252018,2.067281707389199e-05,0.00012886898424628666,0.0006160095366721422,0.0018018549562581147,nan,nan,nan,nan,nan,nan,24,24,True,[],7.976691360920853e-05,88109375.0,7.030976944648828e-05,5600000000.0,1.4140421895635219e-06,nan,nan,nan,nan,0.0006160095366721422,0.0018018549562581147,nan,nan,nan,nan,nan,nan,0.30284447821194466,0.5922505872191913,587.6462662961227,595.45011,95.42127845176451,180.0,1238.7035597269717,11981.561912382258,True,,True,12,12,6.76717077018626e-05,6.76717077018626e-05,4.475703618505283e-17,12,12,0,rx_low_swing;rx_threshold_ambiguous,,WARN,,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.015022776707442329,0.015022776707442329,0.30524447821194467,0.015022776707442329,False,False,False,False,
Ch9_33_8F_f3_b9d9e2c5,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f3.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.620129154996513,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,reduced_4p_reflection_s11_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reflection,reflection,S31,6.4827050028655755,False,step_threshold,6.4827050028655755,12.46,,step_threshold:6.48270500287;impulse_peak:12.46,8,0,7,-2.078375728207656e-05,5.4751765079342995e-06,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f3_b9d9e2c5/models/reduced_4p_reflection_s11_rc/Ch9_33_8F_f3_b9d9e2c5_reduced_4p_reflection_s11_rc.sp,,3.682586075568635e-05,0.0006266866833277186,3.469944842469624e-05,0.0005317377474965958,2.38333491234504e-05,0.00014700731436452028,0.0006165164041004678,0.0017934386814694974,nan,nan,nan,nan,nan,nan,16,16,True,[],8.572968682722374e-05,4571587500.0,8.561337831716099e-05,4800000000.0,1.9307114578135044e-06,nan,nan,nan,nan,0.0006165164041004678,0.0017934386814694974,nan,nan,nan,nan,nan,nan,0.3106988725708528,0.5573767149872829,10.16731299477376,19.28733360206461,100.15223584702784,179.97752507546804,1206.8350615071977,11970.643021449981,True,,True,12,12,0.009503253002700496,4.821299467935825e-05,0.009503253002700496,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view;candidate_not_rx_view,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.015166841704370519,0.014221337703568405,0.3132491978711229,0.015166841704370519,False,False,False,False,
Ch9_33_8F_f4_a831b05b,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6182873765262583,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,8.357315176307353,False,step_threshold,8.357315176307353,12.509999999999998,,step_threshold:8.35731517631;impulse_peak:12.51,8,0,0,-8.867660432928188e-05,8.617641774285136e-07,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f4_a831b05b/models/reduced_4p_rx_dominant_delay_rc/Ch9_33_8F_f4_a831b05b_reduced_4p_rx_dominant_delay_rc.sp,,1.4408850487524983e-05,0.00016023913821662487,1.4180187204323572e-05,0.00015728344740944134,9.412977091394868e-06,3.9547884937179524e-05,0.00012726555895203052,0.00046449696558810595,nan,nan,nan,nan,nan,nan,9,9,True,[],7.518173433627074e-05,10000000.0,8.867660432928188e-05,0.0,1.528882350463338e-06,nan,nan,nan,nan,0.00012726555895203052,0.00046449696558810595,nan,nan,nan,nan,nan,nan,0.30247992586996625,0.5920913207980227,587.6316064791635,595.4477739,95.32997890511034,180.0,1226.969182298797,10954.039696828399,True,,True,12,12,7.068216134716488e-05,7.068216134716488e-05,3.048116740332421e-17,12,12,0,rx_low_swing;rx_threshold_ambiguous,,WARN,,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.013034333775086747,0.013034333775086747,0.30337992586996626,0.013034333775086747,False,False,False,False,
Ch9_33_8F_f4_a831b05b,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6182873765262583,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,reduced_4p_rx_delayeq_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,10.433657588153675,True,median_step_impulse_group_delay,8.357315176307353,12.509999999999998,,step_threshold:8.35731517631;impulse_peak:12.51,8,15,0,-7.820753132073172e-05,1.063748855132847e-06,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f4_a831b05b/models/reduced_4p_rx_delayeq_rc_ring/Ch9_33_8F_f4_a831b05b_reduced_4p_rx_delayeq_rc_ring.sp,,1.5783595770731246e-05,0.0001577657068990447,1.5559041598105275e-05,0.00015479833396776107,1.1198756338613902e-05,3.7092505644131725e-05,0.00013329130280204305,0.00047674342747495074,nan,nan,nan,nan,nan,nan,24,24,True,[],0.00010133874641192731,28191862500.0,0.00010126965348532185,28000000000.0,8.446785617206875e-06,nan,nan,nan,nan,0.00013329130280204305,0.00047674342747495074,nan,nan,nan,nan,nan,nan,0.30247992586996625,0.5920913207980227,587.6316064791635,595.4477739,95.32997890511034,180.0,1226.969182298797,10954.039696828399,True,,True,12,12,6.99321850269251e-05,6.99321850269251e-05,3.097493518479614e-17,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014540284521304736,0.014540284521304736,0.30487992586996626,0.014540284521304736,True,True,False,False,
Ch9_33_8F_f4_a831b05b,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6182873765262583,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,reduced_4p_reflection_s11_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reflection,reflection,S31,8.357315176307353,False,step_threshold,8.357315176307353,12.509999999999998,,step_threshold:8.35731517631;impulse_peak:12.51,8,0,7,-8.867660432928188e-05,8.617641774285136e-07,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f4_a831b05b/models/reduced_4p_reflection_s11_rc/Ch9_33_8F_f4_a831b05b_reduced_4p_reflection_s11_rc.sp,,1.4408850487524983e-05,0.00016023913821662487,1.4180187204323572e-05,0.00015728344740944134,9.412977091394868e-06,3.9547884937179524e-05,0.00012726555895203052,0.00046449696558810595,nan,nan,nan,nan,nan,nan,16,16,True,[],7.518173433627074e-05,10000000.0,8.867660432928188e-05,0.0,1.528882350463338e-06,nan,nan,nan,nan,0.00012726555895203052,0.00046449696558810595,nan,nan,nan,nan,nan,nan,0.31026824513656664,0.5557422113812128,10.1928435802269,18.91385537538208,100.19541419640693,179.98146302988832,1194.7807978632757,10943.12081482835,True,,True,12,12,0.009565046422638002,6.85798960138789e-05,0.009565046422638002,12,12,0,rx_low_swing;rx_threshold_ambiguous,,WARN,,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view;candidate_not_rx_view,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014683770201215831,0.013734123548553419,0.31282474977883046,0.014683770201215831,False,False,False,False,
Ch9_33_8F_f5_537052d4,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6204405421232043,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,12.249244904856317,False,step_threshold,12.249244904856317,12.510000000000002,,step_threshold:12.2492449049;impulse_peak:12.51,8,0,0,2.3531469332439654e-05,6.027991835012819e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f5_537052d4/models/reduced_4p_rx_dominant_delay_rc/Ch9_33_8F_f5_537052d4_reduced_4p_rx_dominant_delay_rc.sp,,4.0463078948301835e-06,4.0431863747807985e-05,3.903066133868462e-06,3.652267845277299e-05,1.8827697075057891e-06,7.461054057975891e-06,6.73366918003208e-05,0.0002175311519889675,nan,nan,nan,nan,nan,nan,9,9,True,[],5.247985649533446e-05,2556365625.0,5.240517926995275e-05,2400000000.0,8.036713919723751e-07,nan,nan,nan,nan,6.73366918003208e-05,0.0002175311519889675,nan,nan,nan,nan,nan,nan,0.3026747303301512,0.5932616700774191,587.6460828098011,595.4649258,94.95728278268561,180.0,1230.1794838700719,12523.91811695665,True,,True,12,12,3.790064485189335e-05,3.790064485189335e-05,0.0,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.01297112675628551,0.01297112675628551,0.3035747303301512,0.01297112675628551,True,True,False,False,
Ch9_33_8F_f5_537052d4,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6204405421232043,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,reduced_4p_rx_delayeq_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,12.379622452428158,True,median_step_impulse_group_delay,12.249244904856317,12.510000000000002,,step_threshold:12.2492449049;impulse_peak:12.51,8,15,0,2.6356050745977925e-05,2.890035009757709e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f5_537052d4/models/reduced_4p_rx_delayeq_rc_ring/Ch9_33_8F_f5_537052d4_reduced_4p_rx_delayeq_rc_ring.sp,,2.7997399673900183e-06,2.391420145762188e-05,2.610510232024463e-06,2.0341624967678283e-05,1.6168666766895085e-06,5.762604092025524e-06,6.66156472858117e-05,0.0002336624809782039,nan,nan,nan,nan,nan,nan,24,24,True,[],8.003421095905657e-05,2868803125.0,7.907318665764653e-05,2400000000.0,1.1429416516560214e-06,nan,nan,nan,nan,6.66156472858117e-05,0.0002336624809782039,nan,nan,nan,nan,nan,nan,0.3026747303301512,0.5932616700774191,587.6460828098011,595.4649258,94.95728278268561,180.0,1230.1794838700719,12523.91811695665,True,,True,12,12,6.834077125777118e-05,6.834077125777118e-05,1.804236342056736e-26,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014473449724411589,0.014473449724411589,0.3050747303301512,0.014473449724411589,False,False,False,False,
Ch9_33_8F_f5_537052d4,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6204405421232043,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,reduced_4p_reflection_s11_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reflection,reflection,S31,12.249244904856317,False,step_threshold,12.249244904856317,12.510000000000002,,step_threshold:12.2492449049;impulse_peak:12.51,8,0,7,2.3531469332439654e-05,6.027991835012819e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f5_537052d4/models/reduced_4p_reflection_s11_rc/Ch9_33_8F_f5_537052d4_reduced_4p_reflection_s11_rc.sp,,4.0463078948301835e-06,4.0431863747807985e-05,3.903066133868462e-06,3.652267845277299e-05,1.8827697075057891e-06,7.461054057975891e-06,6.73366918003208e-05,0.0002175311519889675,nan,nan,nan,nan,nan,nan,16,16,True,[],5.247985649533446e-05,2556365625.0,5.240517926995275e-05,2400000000.0,8.036713919723751e-07,nan,nan,nan,nan,6.73366918003208e-05,0.0002175311519889675,nan,nan,nan,nan,nan,nan,0.31047381449934847,0.5563295691026864,10.169505479925027,21.063831736456898,100.04525019322932,179.98661807656055,1198.068183022419,12513.001262085829,True,,True,12,12,0.009861405037331905,3.758298557168848e-05,0.009861405037331905,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view;candidate_not_rx_view,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014653477195533513,0.01367109499035749,0.31305995500308165,0.014653477195533513,False,False,False,False,
Ch9_33_8F_f6_715f8c77,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f6.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6213933872039031,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,7.801130876744635,False,step_threshold,7.801130876744635,12.58,,step_threshold:7.80113087674;impulse_peak:12.58,8,0,0,3.104496968754992e-05,4.0160315306058774e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f6_715f8c77/models/reduced_4p_rx_dominant_delay_rc/Ch9_33_8F_f6_715f8c77_reduced_4p_rx_dominant_delay_rc.sp,,3.303668477327167e-06,3.086907051534638e-05,3.2288447633206144e-06,2.9371619935590303e-05,1.5115952642291354e-06,9.812074716278395e-06,4.140956504878777e-05,0.0001612119870327666,nan,nan,nan,nan,nan,nan,9,9,True,[],2.6985880655162123e-05,10000000.0,3.104496968754992e-05,0.0,1.3392585884950072e-07,nan,nan,nan,nan,4.140956504878777e-05,0.0001612119870327666,nan,nan,nan,nan,nan,nan,0.3029529402801693,0.5927043163690489,587.6536275269893,595.4567618,95.06391648588871,180.0,1235.8668447100704,12476.6134560245,True,,True,12,12,1.857341240514784e-05,1.857341240514784e-05,2.91475018007403e-17,12,12,0,rx_low_swing;rx_missing_50pct_crossing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.012943266906289302,0.012943266906289302,0.3038529402801693,0.012943266906289302,True,True,False,False,
Ch9_33_8F_f6_715f8c77,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f6.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6213933872039031,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,reduced_4p_rx_delayeq_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,10.190565438372317,True,median_step_impulse_group_delay,7.801130876744635,12.58,,step_threshold:7.80113087674;impulse_peak:12.58,8,15,0,3.083713094894822e-05,4.239889831414694e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_8F_f6_715f8c77/models/reduced_4p_rx_delayeq_rc_ring/Ch9_33_8F_f6_715f8c77_reduced_4p_rx_delayeq_rc_ring.sp,,3.3702911175204264e-06,3.120074213883281e-05,3.2961247441379584e-06,2.9776127756976626e-05,1.643051810764291e-06,9.955218743454679e-06,4.2634340451917375e-05,0.00016428001713026763,nan,nan,nan,nan,nan,nan,24,24,True,[],2.6596304818070925e-05,10000000.0,3.083713094894822e-05,0.0,1.4531814158720665e-06,nan,nan,nan,nan,4.2634340451917375e-05,0.00016428001713026763,nan,nan,nan,nan,nan,nan,0.3029529402801693,0.5927043163690489,587.6536275269893,595.4567618,95.06391648588871,180.0,1235.8668447100704,12476.6134560245,True,,True,12,12,1.805000696575882e-05,1.805000696575882e-05,2.544583551565548e-17,12,12,0,rx_low_swing;rx_missing_50pct_crossing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014444439341148495,0.014444439341148495,0.3053529402801693,0.014444439341148495,False,False,False,False,
